id_aluno,nome,cpf,data_nascimento,sexo,id_turma,codigo_segmento,segmento,serie,turno,status,ano_letivo
ALU00941,Fernanda Moreira Ramos,000.941.587-00,2008-11-18,F,TURMA042,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00942,Helena Dias Rocha,000.942.594-00,2009-12-17,M,TURMA042,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00943,Carlos Carvalho Santos,000.943.601-00,2009-10-22,M,TURMA042,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00944,Bruno Mendes Fernandes,000.944.608-00,2010-05-16,M,TURMA042,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00945,Camila Ramos Costa,000.945.615-00,2009-01-04,F,TURMA042,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00946,Gabriel Mendes Lima,000.946.622-00,2008-06-30,F,TURMA042,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00947,Bruno Dias Ramos,000.947.629-00,2008-07-05,F,TURMA042,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00948,Eduardo Oliveira Nascimento,000.948.636-00,2008-12-06,F,TURMA042,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00949,Daniel Oliveira Martins,000.949.643-00,2008-02-29,M,TURMA042,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00950,Camila Almeida Moreira,000.950.650-00,2009-08-09,M,TURMA042,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00951,Mariana Pereira Silva,000.951.657-00,2009-01-14,F,TURMA042,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00952,Miguel Silva Souza,000.952.664-00,2010-07-02,M,TURMA042,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00953,Miguel Carvalho Costa,000.953.671-00,2010-04-24,M,TURMA042,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00954,Julia Martins Lima,000.954.678-00,2010-08-03,M,TURMA042,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00955,Mariana Pereira Lima,000.955.685-00,2008-12-17,F,TURMA042,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00956,Valentina Dias Carvalho,000.956.692-00,2010-03-01,F,TURMA042,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00957,Rafael Fernandes Souza,000.957.699-00,2010-08-07,F,TURMA042,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00958,Mariana Souza Carvalho,000.958.706-00,2010-10-31,F,TURMA042,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00959,João Martins Pereira,000.959.713-00,2008-10-04,F,TURMA042,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00960,Fernanda Martins Lima,000.960.720-00,2009-04-26,M,TURMA042,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00961,Valentina Santos Mendes,000.961.727-00,2008-03-26,F,TURMA042,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00962,Mariana Ramos Carvalho,000.962.734-00,2010-03-04,M,TURMA043,EM,Ensino Médio,1ª Série,Manhã,Ativo,2026
ALU00963,Mariana Fernandes Gomes,000.963.741-00,2010-03-07,M,TURMA043,EM,Ensino Médio,1ª Série,Manhã,Ativo,2026
ALU00964,Eduardo Fernandes Mendes,000.964.748-00,2009-03-29,F,TURMA043,EM,Ensino Médio,1ª Série,Manhã,Ativo,2026
ALU00965,João Fernandes Nascimento,000.965.755-00,2009-03-26,M,TURMA043,EM,Ensino Médio,1ª Série,Manhã,Ativo,2026
ALU00966,Eduardo Oliveira Ramos,000.966.762-00,2010-09-01,F,TURMA043,EM,Ensino Médio,1ª Série,Manhã,Ativo,2026
ALU00967,Larissa Nascimento Gomes,000.967.769-00,2009-05-15,M,TURMA043,EM,Ensino Médio,1ª Série,Manhã,Ativo,2026
ALU00968,Carlos Costa Martins,000.968.776-00,2010-01-02,F,TURMA043,EM,Ensino Médio,1ª Série,Manhã,Ativo,2026
ALU00969,Carlos Costa Pereira,000.969.783-00,2009-01-03,F,TURMA043,EM,Ensino Médio,1ª Série,Manhã,Ativo,2026
ALU00970,Bruno Fernandes Rocha,000.970.790-00,2010-09-28,M,TURMA043,EM,Ensino Médio,1ª Série,Manhã,Ativo,2026
ALU00971,Vinicius Carvalho Martins,000.971.797-00,2008-02-26,M,TURMA043,EM,Ensino Médio,1ª Série,Manhã,Ativo,2026
ALU00972,Mateus Costa Costa,000.972.804-00,2008-06-03,M,TURMA043,EM,Ensino Médio,1ª Série,Manhã,Ativo,2026
ALU00973,Daniel Gomes Moreira,000.973.811-00,2008-12-28,M,TURMA043,EM,Ensino Médio,1ª Série,Manhã,Ativo,2026
ALU00974,Rafael Barbosa Moreira,000.974.818-00,2008-07-01,F,TURMA043,EM,Ensino Médio,1ª Série,Manhã,Ativo,2026
ALU00975,Vinicius Dias Costa,000.975.825-00,2008-11-08,F,TURMA043,EM,Ensino Médio,1ª Série,Manhã,Ativo,2026
ALU00976,Lucas Lima Pereira,000.976.832-00,2010-11-25,M,TURMA043,EM,Ensino Médio,1ª Série,Manhã,Ativo,2026
ALU00977,Larissa Carvalho Barbosa,000.977.839-00,2010-03-14,M,TURMA043,EM,Ensino Médio,1ª Série,Manhã,Ativo,2026
ALU00978,Vinicius Santos Moreira,000.978.846-00,2010-04-29,M,TURMA043,EM,Ensino Médio,1ª Série,Manhã,Ativo,2026
ALU00979,João Costa Lima,000.979.853-00,2008-06-09,M,TURMA043,EM,Ensino Médio,1ª Série,Manhã,Ativo,2026
ALU00980,Larissa Lima Oliveira,000.980.860-00,2009-10-05,F,TURMA043,EM,Ensino Médio,1ª Série,Manhã,Ativo,2026
ALU00981,Bruno Fernandes Almeida,000.981.867-00,2010-02-12,M,TURMA043,EM,Ensino Médio,1ª Série,Manhã,Ativo,2026
ALU00982,Thiago Martins Oliveira,000.982.874-00,2009-03-04,F,TURMA043,EM,Ensino Médio,1ª Série,Manhã,Ativo,2026
ALU00983,Ana Martins Nascimento,000.983.881-00,2010-02-11,F,TURMA043,EM,Ensino Médio,1ª Série,Manhã,Ativo,2026
ALU00984,João Ramos Santos,000.984.888-00,2009-11-10,M,TURMA043,EM,Ensino Médio,1ª Série,Manhã,Ativo,2026
ALU00985,Miguel Silva Costa,000.985.895-00,2010-02-26,M,TURMA043,EM,Ensino Médio,1ª Série,Manhã,Ativo,2026
ALU00986,Julia Almeida Costa,000.986.902-00,2008-10-05,F,TURMA043,EM,Ensino Médio,1ª Série,Manhã,Ativo,2026
ALU00987,Thiago Carvalho Lima,000.987.909-00,2008-10-08,F,TURMA044,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00988,Julia Nascimento Santos,000.988.916-00,2009-08-09,F,TURMA044,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00989,Julia Barbosa Nascimento,000.989.923-00,2010-02-24,F,TURMA044,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00990,Valentina Fernandes Mendes,000.990.930-00,2008-10-29,F,TURMA044,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00991,Beatriz Pereira Mendes,000.991.937-00,2009-09-15,F,TURMA044,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00992,Carlos Carvalho Moreira,000.992.944-00,2009-09-27,M,TURMA044,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00993,Daniel Ramos Lima,000.993.951-00,2010-03-04,M,TURMA044,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00994,Daniel Dias Nascimento,000.994.958-00,2010-07-16,F,TURMA044,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00995,Sofia Rocha Lima,000.995.965-00,2010-08-20,M,TURMA044,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00996,Carlos Mendes Almeida,000.996.972-00,2010-11-21,M,TURMA044,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00997,Bruno Fernandes Lima,000.997.979-00,2010-11-10,M,TURMA044,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00998,Isabela Lima Gomes,000.998.986-00,2008-10-09,M,TURMA044,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU00999,João Nascimento Gomes,000.999.993-00,2010-10-12,M,TURMA044,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU01000,Eduardo Souza Moreira,000.1000.000-00,2009-12-05,F,TURMA044,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU01001,Miguel Almeida Oliveira,000.1001.007-00,2010-01-14,F,TURMA044,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU01002,Eduardo Fernandes Silva,000.1002.014-00,2008-10-02,M,TURMA044,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU01003,Miguel Carvalho Moreira,000.1003.021-00,2010-01-20,M,TURMA044,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU01004,Beatriz Silva Fernandes,000.1004.028-00,2010-06-26,M,TURMA044,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU01005,Carlos Rocha Mendes,000.1005.035-00,2009-09-17,F,TURMA044,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU01006,Larissa Rocha Nascimento,000.1006.042-00,2009-06-07,M,TURMA044,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU01007,Bruno Ramos Almeida,000.1007.049-00,2010-10-05,M,TURMA044,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU01008,Beatriz Fernandes Santos,000.1008.056-00,2009-04-11,F,TURMA044,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU01009,Gabriel Martins Gomes,000.1009.063-00,2010-11-17,F,TURMA044,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU01010,Fernanda Fernandes Oliveira,000.1010.070-00,2009-04-02,F,TURMA044,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU01011,Bruno Silva Mendes,000.1011.077-00,2008-07-06,M,TURMA044,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU01012,Larissa Carvalho Barbosa,000.1012.084-00,2009-12-08,M,TURMA044,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU01013,Julia Nascimento Barbosa,000.1013.091-00,2009-08-06,M,TURMA044,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU01014,Sofia Rocha Rocha,000.1014.098-00,2008-02-22,M,TURMA044,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU01015,Miguel Martins Moreira,000.1015.105-00,2010-01-03,M,TURMA044,EM,Ensino Médio,1ª Série,Tarde,Ativo,2026
ALU01016,João Lima Oliveira,000.1016.112-00,2010-05-17,M,TURMA045,EM,Ensino Médio,2ª Série,Manhã,Ativo,2026
ALU01017,Mariana Fernandes Almeida,000.1017.119-00,2008-07-31,M,TURMA045,EM,Ensino Médio,2ª Série,Manhã,Ativo,2026
ALU01018,Camila Silva Barbosa,000.1018.126-00,2010-02-28,M,TURMA045,EM,Ensino Médio,2ª Série,Manhã,Ativo,2026
ALU01019,Ana Barbosa Rocha,000.1019.133-00,2010-02-13,M,TURMA045,EM,Ensino Médio,2ª Série,Manhã,Ativo,2026
ALU01020,Camila Mendes Costa,000.1020.140-00,2009-08-10,F,TURMA045,EM,Ensino Médio,2ª Série,Manhã,Ativo,2026
ALU01021,Vinicius Mendes Fernandes,000.1021.147-00,2009-03-22,F,TURMA045,EM,Ensino Médio,2ª Série,Manhã,Ativo,2026
ALU01022,Thiago Nascimento Oliveira,000.1022.154-00,2008-03-18,F,TURMA045,EM,Ensino Médio,2ª Série,Manhã,Ativo,2026
ALU01023,Vinicius Rocha Mendes,000.1023.161-00,2009-05-05,M,TURMA045,EM,Ensino Médio,2ª Série,Manhã,Ativo,2026
ALU01024,Rafael Santos Oliveira,000.1024.168-00,2010-08-05,M,TURMA045,EM,Ensino Médio,2ª Série,Manhã,Ativo,2026
ALU01025,Thiago Nascimento Dias,000.1025.175-00,2009-01-21,F,TURMA045,EM,Ensino Médio,2ª Série,Manhã,Ativo,2026
ALU01026,Rafael Carvalho Gomes,000.1026.182-00,2010-07-23,F,TURMA045,EM,Ensino Médio,2ª Série,Manhã,Ativo,2026
ALU01027,Julia Dias Pereira,000.1027.189-00,2010-12-23,F,TURMA045,EM,Ensino Médio,2ª Série,Manhã,Ativo,2026
ALU01028,Camila Mendes Moreira,000.1028.196-00,2009-03-30,M,TURMA045,EM,Ensino Médio,2ª Série,Manhã,Ativo,2026
ALU01029,Sofia Nascimento Moreira,000.1029.203-00,2009-12-02,F,TURMA045,EM,Ensino Médio,2ª Série,Manhã,Ativo,2026
ALU01030,Camila Carvalho Oliveira,000.1030.210-00,2010-07-09,M,TURMA045,EM,Ensino Médio,2ª Série,Manhã,Ativo,2026
ALU01031,Helena Lima Lima,000.1031.217-00,2009-01-18,M,TURMA045,EM,Ensino Médio,2ª Série,Manhã,Ativo,2026
ALU01032,Isabela Almeida Silva,000.1032.224-00,2009-03-17,M,TURMA045,EM,Ensino Médio,2ª Série,Manhã,Ativo,2026
ALU01033,Larissa Barbosa Fernandes,000.1033.231-00,2010-12-19,F,TURMA045,EM,Ensino Médio,2ª Série,Manhã,Ativo,2026
ALU01034,Miguel Ramos Fernandes,000.1034.238-00,2010-12-24,M,TURMA045,EM,Ensino Médio,2ª Série,Manhã,Ativo,2026
ALU01035,Daniel Silva Souza,000.1035.245-00,2009-05-04,F,TURMA045,EM,Ensino Médio,2ª Série,Manhã,Ativo,2026
ALU01036,João Dias Ramos,000.1036.252-00,2010-07-06,F,TURMA045,EM,Ensino Médio,2ª Série,Manhã,Ativo,2026
ALU01037,Ana Oliveira Carvalho,000.1037.259-00,2010-10-13,M,TURMA045,EM,Ensino Médio,2ª Série,Manhã,Ativo,2026
ALU01038,Sofia Rocha Ramos,000.1038.266-00,2009-01-02,F,TURMA045,EM,Ensino Médio,2ª Série,Manhã,Ativo,2026
ALU01039,Vinicius Carvalho Pereira,000.1039.273-00,2008-07-27,F,TURMA045,EM,Ensino Médio,2ª Série,Manhã,Ativo,2026
ALU01040,Eduardo Nascimento Rocha,000.1040.280-00,2009-11-06,F,TURMA045,EM,Ensino Médio,2ª Série,Manhã,Ativo,2026
ALU01041,Bruno Ramos Almeida,000.1041.287-00,2009-08-27,F,TURMA045,EM,Ensino Médio,2ª Série,Manhã,Ativo,2026
ALU01042,Ana Fernandes Gomes,000.1042.294-00,2008-03-14,F,TURMA045,EM,Ensino Médio,2ª Série,Manhã,Ativo,2026
ALU01043,Lucas Costa Rocha,000.1043.301-00,2009-10-24,F,TURMA045,EM,Ensino Médio,2ª Série,Manhã,Ativo,2026
ALU01044,Beatriz Dias Barbosa,000.1044.308-00,2008-02-06,M,TURMA045,EM,Ensino Médio,2ª Série,Manhã,Ativo,2026
ALU01045,Ana Fernandes Oliveira,000.1045.315-00,2009-03-24,F,TURMA045,EM,Ensino Médio,2ª Série,Manhã,Ativo,2026
ALU01046,Carlos Pereira Oliveira,000.1046.322-00,2008-06-04,F,TURMA046,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01047,Vinicius Costa Fernandes,000.1047.329-00,2010-03-13,M,TURMA046,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01048,Larissa Santos Moreira,000.1048.336-00,2010-09-07,M,TURMA046,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01049,Julia Souza Mendes,000.1049.343-00,2010-03-23,M,TURMA046,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01050,Larissa Santos Fernandes,000.1050.350-00,2010-01-24,M,TURMA046,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01051,Daniel Almeida Silva,000.1051.357-00,2009-11-13,M,TURMA046,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01052,Bruno Moreira Nascimento,000.1052.364-00,2008-05-04,F,TURMA046,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01053,Thiago Oliveira Carvalho,000.1053.371-00,2009-10-14,M,TURMA046,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01054,Beatriz Moreira Nascimento,000.1054.378-00,2009-11-10,F,TURMA046,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01055,Thiago Souza Moreira,000.1055.385-00,2010-07-29,M,TURMA046,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01056,Mariana Ramos Fernandes,000.1056.392-00,2008-03-10,M,TURMA046,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01057,Bruno Pereira Souza,000.1057.399-00,2009-04-02,M,TURMA046,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01058,Valentina Souza Santos,000.1058.406-00,2009-09-17,M,TURMA046,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01059,Helena Carvalho Lima,000.1059.413-00,2010-01-05,M,TURMA046,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01060,Valentina Lima Pereira,000.1060.420-00,2009-03-15,M,TURMA046,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01061,Lucas Silva Pereira,000.1061.427-00,2010-11-07,F,TURMA046,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01062,João Rocha Santos,000.1062.434-00,2008-05-27,F,TURMA046,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01063,Carlos Santos Ramos,000.1063.441-00,2008-01-13,F,TURMA046,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01064,Gabriel Rocha Fernandes,000.1064.448-00,2008-12-28,F,TURMA046,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01065,Camila Oliveira Dias,000.1065.455-00,2009-09-22,M,TURMA046,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01066,Sofia Martins Silva,000.1066.462-00,2009-07-05,F,TURMA046,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01067,Mariana Carvalho Dias,000.1067.469-00,2008-01-09,M,TURMA046,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01068,Thiago Pereira Lima,000.1068.476-00,2010-08-04,M,TURMA046,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01069,Thiago Mendes Moreira,000.1069.483-00,2008-01-23,F,TURMA046,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01070,Miguel Fernandes Mendes,000.1070.490-00,2008-06-30,M,TURMA046,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01071,Helena Nascimento Ramos,000.1071.497-00,2009-04-06,F,TURMA046,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01072,Camila Dias Rocha,000.1072.504-00,2010-06-20,M,TURMA046,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01073,Mariana Moreira Souza,000.1073.511-00,2010-10-23,M,TURMA046,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01074,Miguel Martins Almeida,000.1074.518-00,2010-06-05,F,TURMA047,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01075,Fernanda Costa Souza,000.1075.525-00,2010-12-27,M,TURMA047,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01076,Helena Ramos Souza,000.1076.532-00,2008-01-26,F,TURMA047,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01077,Eduardo Nascimento Costa,000.1077.539-00,2010-04-15,M,TURMA047,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01078,Larissa Pereira Silva,000.1078.546-00,2008-04-26,F,TURMA047,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01079,Isabela Ramos Carvalho,000.1079.553-00,2008-04-30,M,TURMA047,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01080,Sofia Nascimento Pereira,000.1080.560-00,2008-09-19,M,TURMA047,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01081,Carlos Gomes Mendes,000.1081.567-00,2008-04-25,F,TURMA047,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01082,Mariana Fernandes Souza,000.1082.574-00,2010-12-28,M,TURMA047,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01083,Fernanda Barbosa Lima,000.1083.581-00,2010-03-23,F,TURMA047,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01084,Helena Carvalho Ramos,000.1084.588-00,2008-04-26,F,TURMA047,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01085,Carlos Nascimento Mendes,000.1085.595-00,2009-12-21,M,TURMA047,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01086,Beatriz Moreira Moreira,000.1086.602-00,2009-01-26,F,TURMA047,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01087,Daniel Mendes Souza,000.1087.609-00,2009-09-28,F,TURMA047,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01088,Vinicius Pereira Silva,000.1088.616-00,2009-03-27,M,TURMA047,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01089,Julia Souza Nascimento,000.1089.623-00,2010-12-02,M,TURMA047,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01090,Rafael Silva Almeida,000.1090.630-00,2010-01-14,F,TURMA047,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01091,Beatriz Costa Martins,000.1091.637-00,2010-06-29,F,TURMA047,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01092,Valentina Mendes Mendes,000.1092.644-00,2009-12-14,F,TURMA047,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01093,Bruno Pereira Souza,000.1093.651-00,2010-10-27,F,TURMA047,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01094,Rafael Mendes Silva,000.1094.658-00,2008-08-07,F,TURMA047,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01095,Isabela Barbosa Souza,000.1095.665-00,2010-08-03,M,TURMA047,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01096,Thiago Carvalho Costa,000.1096.672-00,2008-03-04,M,TURMA047,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01097,Rafael Mendes Mendes,000.1097.679-00,2008-08-26,M,TURMA047,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01098,Vinicius Moreira Gomes,000.1098.686-00,2010-11-25,M,TURMA047,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01099,Gabriel Santos Gomes,000.1099.693-00,2010-01-13,F,TURMA047,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01100,Thiago Gomes Costa,000.1100.700-00,2009-12-27,F,TURMA047,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01101,Eduardo Dias Mendes,000.1101.707-00,2010-01-05,M,TURMA047,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01102,Lucas Fernandes Barbosa,000.1102.714-00,2008-12-08,M,TURMA047,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01103,Julia Nascimento Oliveira,000.1103.721-00,2009-09-01,M,TURMA047,EM,Ensino Médio,3ª Série,Tarde,Ativo,2026
ALU01104,Bruno Mendes Carvalho,000.1104.728-00,2010-04-25,F,TURMA048,EM,Ensino Médio,2ª Série,Tarde,Ativo,2026
ALU01105,Valentina Gomes Nascimento,000.1105.735-00,2008-04-05,F,TURMA048,EM,Ensino Médio,2ª Série,Tarde,Ativo,2026
ALU01106,Gabriel Martins Rocha,000.1106.742-00,2010-12-21,F,TURMA048,EM,Ensino Médio,2ª Série,Tarde,Ativo,2026
ALU01107,Bruno Ramos Ramos,000.1107.749-00,2010-01-16,M,TURMA048,EM,Ensino Médio,2ª Série,Tarde,Ativo,2026
ALU01108,Fernanda Almeida Pereira,000.1108.756-00,2010-04-04,M,TURMA048,EM,Ensino Médio,2ª Série,Tarde,Ativo,2026
ALU01109,Helena Nascimento Lima,000.1109.763-00,2009-01-14,M,TURMA048,EM,Ensino Médio,2ª Série,Tarde,Ativo,2026
ALU01110,Larissa Almeida Rocha,000.1110.770-00,2009-10-17,F,TURMA048,EM,Ensino Médio,2ª Série,Tarde,Ativo,2026
ALU01111,Eduardo Costa Dias,000.1111.777-00,2009-05-24,F,TURMA048,EM,Ensino Médio,2ª Série,Tarde,Ativo,2026
ALU01112,Larissa Mendes Gomes,000.1112.784-00,2008-09-26,M,TURMA048,EM,Ensino Médio,2ª Série,Tarde,Ativo,2026
ALU01113,Larissa Oliveira Silva,000.1113.791-00,2008-10-15,M,TURMA048,EM,Ensino Médio,2ª Série,Tarde,Ativo,2026
ALU01114,Helena Ramos Fernandes,000.1114.798-00,2008-04-05,F,TURMA048,EM,Ensino Médio,2ª Série,Tarde,Ativo,2026
ALU01115,Bruno Gomes Pereira,000.1115.805-00,2008-10-17,F,TURMA048,EM,Ensino Médio,2ª Série,Tarde,Ativo,2026
ALU01116,Lucas Lima Fernandes,000.1116.812-00,2009-06-06,M,TURMA048,EM,Ensino Médio,2ª Série,Tarde,Ativo,2026
ALU01117,Ana Carvalho Fernandes,000.1117.819-00,2009-04-07,M,TURMA048,EM,Ensino Médio,2ª Série,Tarde,Ativo,2026
ALU01118,Valentina Santos Barbosa,000.1118.826-00,2009-07-13,M,TURMA048,EM,Ensino Médio,2ª Série,Tarde,Ativo,2026
ALU01119,Lucas Santos Mendes,000.1119.833-00,2009-06-01,M,TURMA048,EM,Ensino Médio,2ª Série,Tarde,Ativo,2026
ALU01120,João Dias Souza,000.1120.840-00,2009-07-05,M,TURMA048,EM,Ensino Médio,2ª Série,Tarde,Ativo,2026
ALU01121,Lucas Carvalho Santos,000.1121.847-00,2008-01-27,F,TURMA048,EM,Ensino Médio,2ª Série,Tarde,Ativo,2026
ALU01122,Isabela Santos Mendes,000.1122.854-00,2009-11-13,F,TURMA048,EM,Ensino Médio,2ª Série,Tarde,Ativo,2026
ALU01123,Valentina Barbosa Oliveira,000.1123.861-00,2010-01-05,M,TURMA048,EM,Ensino Médio,2ª Série,Tarde,Ativo,2026
ALU01124,Camila Lima Martins,000.1124.868-00,2008-02-14,F,TURMA048,EM,Ensino Médio,2ª Série,Tarde,Ativo,2026
ALU01125,Julia Carvalho Gomes,000.1125.875-00,2009-06-07,M,TURMA048,EM,Ensino Médio,2ª Série,Tarde,Ativo,2026
ALU01126,Carlos Carvalho Souza,000.1126.882-00,2008-04-03,F,TURMA048,EM,Ensino Médio,2ª Série,Tarde,Ativo,2026
ALU01127,Thiago Fernandes Ramos,000.1127.889-00,2008-08-10,M,TURMA048,EM,Ensino Médio,2ª Série,Tarde,Ativo,2026
ALU01128,Daniel Santos Costa,000.1128.896-00,2008-10-12,M,TURMA048,EM,Ensino Médio,2ª Série,Tarde,Ativo,2026
ALU01129,Helena Moreira Silva,000.1129.903-00,2010-08-28,F,TURMA048,EM,Ensino Médio,2ª Série,Tarde,Ativo,2026
ALU01130,Julia Souza Souza,000.1130.910-00,2010-10-20,M,TURMA048,EM,Ensino Médio,2ª Série,Tarde,Ativo,2026
ALU01131,Fernanda Pereira Lima,000.1131.917-00,2010-08-21,M,TURMA048,EM,Ensino Médio,2ª Série,Tarde,Ativo,2026
